date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:25	9720/9720	---M--	200	added ('OK')	application/javascript	date:Tue,%2015%20Feb%202022%2010:21:16%20GMT	https://www.avicindia.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.5	D:/avic%20india/www.avicindia.com/wp-content/plugins/contact-form-7/includes/js/index24b2.js	(from https://www.avicindia.com/)
11:51:25	61745/61745	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20May%202021%2010:18:12%20GMT	https://www.avicindia.com/wp-content/uploads/2021/05/brts.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/brts.jpg	(from https://www.avicindia.com/wp-content/uploads/themify-css/concate/2853873207/themify-concate-2832922927.min.css)
11:51:27	80758/80758	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20May%202021%2009:40:50%20GMT	https://www.avicindia.com/wp-content/uploads/2021/05/86f5ee8b7f5c36b0c4c3e9cbe32083e7.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/86f5ee8b7f5c36b0c4c3e9cbe32083e7.jpg	(from https://www.avicindia.com/wp-content/uploads/themify-css/concate/2853873207/themify-concate-2832922927.min.css)
11:51:48	117/117	---MC-	200	added ('OK')	text/plain	date:Wed,%2012%20Apr%202023%2006:21:48%20GMT	http://www.avicindia.com/robots.txt		(from https://www.avicindia.com/)
11:51:48	8537/8537	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2000:57:47%20GMT	http://www.avicindia.com/wp-content/themes/themify-ultra/js/themify.script.min.js?ver=5.5.7	D:/avic%20india/www.avicindia.com/wp-content/themes/themify-ultra/js/themify.script.min234e.js	(from http://www.avicindia.com/about/)
11:51:48	2826/2826	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2002:26:03%20GMT	http://www.avicindia.com/wp-content/themes/themify-ultra/themify/js/modules/themify.sidemenu.min.js?ver=5.5.4	D:/avic%20india/www.avicindia.com/wp-content/themes/themify-ultra/themify/js/modules/themify.sidemenu.min7e15.js	(from http://www.avicindia.com/about/)
11:51:49	1804/1804	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2002:25:47%20GMT	http://www.avicindia.com/wp-content/themes/themify-ultra/themify/js/modules/tf_wow.min.js?ver=5.5.4	D:/avic%20india/www.avicindia.com/wp-content/themes/themify-ultra/themify/js/modules/tf_wow.min7e15.js	(from http://www.avicindia.com/about/)
11:51:49	16390/16390	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2002:25:29%20GMT	http://www.avicindia.com/wp-content/themes/themify-ultra/themify/themify-builder/js/themify.builder.script.min.js?ver=5.5.4	D:/avic%20india/www.avicindia.com/wp-content/themes/themify-ultra/themify/themify-builder/js/themify.builder.script.min7e15.js	(from http://www.avicindia.com/about/)
11:51:51	187578/187578	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Mar%202023%2019:21:49%20GMT	http://www.avicindia.com/wp-content/uploads/themify-css/concate/2853873207/themify-concate-643123210.min.css	D:/avic%20india/www.avicindia.com/wp-content/uploads/themify-css/concate/2853873207/themify-concate-643123210.min.css	(from http://www.avicindia.com/about/)
11:51:53	19664/19664	---MC-	200	added ('OK')	application/json	date:Wed,%2012%20Apr%202023%2006:21:51%20GMT	http://www.avicindia.com/wp-json/wp/v2/pages/16	D:/avic%20india/www.avicindia.com/wp-json/wp/v2/pages/16.json	(from http://www.avicindia.com/about/)
11:51:54	2365/2365	---MC-	200	added ('OK')	application/json	date:Wed,%2012%20Apr%202023%2006:21:54%20GMT	http://www.avicindia.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.avicindia.com%2Fabout%2F	D:/avic%20india/www.avicindia.com/wp-json/oembed/1.0/embedf07f.json	(from http://www.avicindia.com/about/)
11:51:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Apr%202023%2006:21:55%20GMT	http://www.avicindia.com/?p=16	D:/avic%20india/www.avicindia.com/index0e62.html	(from http://www.avicindia.com/about/)
11:51:56	2438/2438	---MC-	200	added ('OK')	text/xml	date:Wed,%2012%20Apr%202023%2006:21:56%20GMT	http://www.avicindia.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.avicindia.com%2Fabout%2F&format=xml	D:/avic%20india/www.avicindia.com/wp-json/oembed/1.0/embed0a95	(from http://www.avicindia.com/about/)
11:51:57	1432/1432	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2002:25:57%20GMT	http://www.avicindia.com/wp-content/themes/themify-ultra/themify/js/modules/fallback.min.js	D:/avic%20india/www.avicindia.com/wp-content/themes/themify-ultra/themify/js/modules/fallback.min.js	(from http://www.avicindia.com/about/)
